date,postal_code,latitude,longitude,healthy,sick_guess_no_corona,sick_guess_corona,sick_corona_confirmed,recovered_confirmed,recovered_not_confirmed
2020-04-06,39051,11.3129,46.4086,0,0,0,0,0,1
2020-04-06,32026,12.0767,46.0531,1,0,0,0,0,0
2020-04-06,32036,12.1076,46.1226,2,0,0,0,0,1
2020-04-06,38038,11.5095,46.2918,0,0,0,0,0,1
2020-04-06,36078,11.2822,45.64,26,1,0,0,0,5
2020-04-06,31017,11.8456,45.8283,1,0,0,0,0,0
2020-04-06,25045,10.1145,45.5613,1,0,0,0,0,0
2020-04-06,25030,10.0036,45.4958,4,0,0,0,0,0
2020-04-06,25020,10.1508,45.3548,2,0,0,0,0,0
2020-04-06,25126,10.2147,45.5356,1,0,0,0,0,0
2020-04-06,38100,11.1126,46.0788,1,0,0,0,0,0
2020-04-06,36066,11.5892,45.6608,3,0,0,0,0,0
2020-04-06,20151,9.158,45.4846,0,0,0,0,0,1
2020-04-06,36070,11.3139,45.596,11,0,0,0,0,0
2020-04-06,25125,10.2147,45.5356,1,0,0,0,0,0
2020-04-06,36100,11.4957,45.6584,2,0,0,0,0,0
2020-04-06,36073,11.3307,45.584,5,0,0,0,0,3
2020-04-06,25010,10.4788,45.4702,1,0,0,0,0,0
2020-04-06,90144,13.3356,38.1321,1,0,0,0,0,0
2020-04-06,10040,7.5372,45.0688,1,0,0,0,0,0
2020-04-06,36076,11.2222,45.7037,5,0,0,0,0,0
2020-04-06,36071,11.3417,45.5358,0,0,0,0,0,1
2020-04-06,36075,11.409,45.5126,2,0,0,0,0,0
2020-04-06,37030,11.1799,45.4914,1,0,0,0,0,0
2020-04-06,46100,10.8287,45.1497,1,0,0,0,0,0
2020-04-06,39100,11.3398,46.4907,3,0,0,0,0,1
2020-04-06,36015,11.3555,45.7212,16,0,0,0,0,0
2020-04-06,33080,12.6532,46.0388,0,0,0,0,0,1
2020-04-06,38057,11.2394,46.0658,3,0,0,0,0,0
2020-04-06,45021,11.4908,45.0978,1,0,0,0,0,0
2020-04-06,31046,12.4924,45.7652,1,0,0,0,0,0
2020-04-06,32020,11.9894,46.2833,2,0,0,0,0,0
2020-04-06,90146,13.3356,38.1321,1,0,0,0,0,0
2020-04-06,36030,11.4489,45.6924,8,0,0,0,0,0
2020-04-06,36065,11.7018,45.7028,1,0,0,0,0,0
2020-04-06,36033,11.4528,45.6225,1,0,0,0,0,0
2020-04-06,38059,11.5233,46.0641,2,0,0,0,0,0
2020-04-06,38063,10.9484,45.7377,1,0,0,0,0,0
2020-04-06,32016,12.3556,46.1045,1,0,0,0,0,0
2020-04-06,20159,9.1895,45.4643,1,0,0,0,0,0
2020-04-06,38015,11.1087,46.1524,1,0,0,0,0,1
2020-04-06,36061,11.7098,45.7866,3,0,0,0,0,0
2020-04-06,36034,11.4533,45.6665,1,0,0,0,0,0
2020-04-06,33100,13.2569,46.0664,1,0,0,0,0,0
2020-04-06,38068,11.0358,45.8731,5,0,0,0,0,0
2020-04-06,38121,11.1211,46.0679,2,0,0,0,0,0
2020-04-06,46047,10.7578,45.194,1,0,0,0,0,0
2020-04-06,38012,11.0863,46.3228,2,0,0,0,0,0
2020-04-06,46044,10.636,45.2557,1,0,0,0,0,0
2020-04-06,74020,17.4422,40.4166,1,0,0,0,0,0
2020-04-06,38052,11.2643,45.9937,1,0,0,0,0,0
2020-04-06,40126,11.3387,44.4938,1,0,0,0,0,0
2020-04-06,38050,11.5117,46.0905,13,0,0,0,0,1
2020-04-06,37011,10.7381,45.5284,0,0,0,0,0,1
2020-04-06,47121,12.0414,44.2218,1,0,0,0,0,0
2020-04-06,38019,11.0387,46.3287,1,0,0,0,0,0
2020-04-06,31022,12.233,45.6107,0,0,0,0,0,1
2020-04-06,36036,11.3187,45.7158,1,0,0,0,0,0
2020-04-06,36016,11.4701,45.7096,1,0,0,0,0,0
2020-04-06,43022,10.3934,44.7107,1,0,0,0,0,0
2020-04-06,38010,11.088,46.2876,1,0,0,0,0,0
2020-04-06,30027,12.5939,45.6276,1,0,0,0,0,0
2020-04-06,38064,11.1853,45.9175,1,0,0,0,0,0
2020-04-06,32014,12.3008,46.1744,1,0,0,0,0,0
2020-04-06,25015,10.5356,45.4713,2,0,0,0,0,0
2020-04-06,46042,10.473,45.294,1,0,0,0,0,0
2020-04-06,32100,12.2059,46.1386,2,0,0,0,0,0
2020-04-06,36035,11.4324,45.696,1,0,0,0,0,0
2020-04-06,20010,8.918,45.5086,1,0,0,0,0,0
